ID,Date,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
29044dd2-3aa1-4872-bd4a-7fb7d02b5f1c,2023-12-03_23:31,1.627725601196289,0.48138296604156494,0.6957492232322693,0.4583333432674408
715ae022-39a7-4c4a-8885-1c15c4a49c69,2023-12-04_00:19,1.2617260217666626,0.5128676295280457,0.6929747462272644,0.5390625
715ae022-39a7-4c4a-8885-1c15c4a49c69,2023-12-04_00:19,0.6956658363342285,0.5251225233078003,0.6926122307777405,0.5390625
715ae022-39a7-4c4a-8885-1c15c4a49c69,2023-12-04_00:19,0.6927469968795776,0.5245097875595093,0.6920880675315857,0.5416666865348816
715ae022-39a7-4c4a-8885-1c15c4a49c69,2023-12-04_00:19,0.6927422881126404,0.5245097875595093,0.6921437382698059,0.546875
715ae022-39a7-4c4a-8885-1c15c4a49c69,2023-12-04_00:19,0.6924417018890381,0.5245097875595093,0.6932158470153809,0.546875
715ae022-39a7-4c4a-8885-1c15c4a49c69,2023-12-04_00:19,0.6917354464530945,0.5245097875595093,0.6935680508613586,0.5442708134651184
715ae022-39a7-4c4a-8885-1c15c4a49c69,2023-12-04_00:19,0.6923079490661621,0.5245097875595093,0.6910460591316223,0.5598958134651184
715ae022-39a7-4c4a-8885-1c15c4a49c69,2023-12-04_00:19,0.6929652690887451,0.5220588445663452,0.69695645570755,0.515625
715ae022-39a7-4c4a-8885-1c15c4a49c69,2023-12-04_00:19,0.692114531993866,0.5245097875595093,0.6916017532348633,0.546875
715ae022-39a7-4c4a-8885-1c15c4a49c69,2023-12-04_00:19,0.6922957301139832,0.5245097875595093,0.691380500793457,0.5494791865348816
afa920f0-d847-4308-8e5d-ee242e8d1b61,2023-12-07_00:21,0.9016096591949463,0.529411792755127,0.719440221786499,0.5234375
afa920f0-d847-4308-8e5d-ee242e8d1b61,2023-12-07_00:21,0.6929937601089478,0.530637264251709,0.6938260197639465,0.5260416865348816
afa920f0-d847-4308-8e5d-ee242e8d1b61,2023-12-07_00:21,0.6926084160804749,0.530637264251709,0.6967305541038513,0.515625
afa920f0-d847-4308-8e5d-ee242e8d1b61,2023-12-07_00:21,0.692211925983429,0.530024528503418,0.6957827210426331,0.5208333134651184
afa920f0-d847-4308-8e5d-ee242e8d1b61,2023-12-07_00:21,0.6918587684631348,0.5361519455909729,0.6957696080207825,0.5182291865348816
afa920f0-d847-4308-8e5d-ee242e8d1b61,2023-12-07_00:21,0.6910988092422485,0.5337010025978088,0.6998044848442078,0.5182291865348816
afa920f0-d847-4308-8e5d-ee242e8d1b61,2023-12-07_00:21,0.6911277770996094,0.533088207244873,0.7008529305458069,0.5208333134651184
afa920f0-d847-4308-8e5d-ee242e8d1b61,2023-12-07_00:21,0.6899840235710144,0.5343137383460999,0.7038832306861877,0.5234375
afa920f0-d847-4308-8e5d-ee242e8d1b61,2023-12-07_00:21,0.6921045184135437,0.532475471496582,0.6982204914093018,0.515625
afa920f0-d847-4308-8e5d-ee242e8d1b61,2023-12-07_00:21,0.6903927326202393,0.5343137383460999,0.7022309303283691,0.5234375
bc3f89c9-9017-4006-90f2-55628f6f86f9,2023-12-07_00:38,0.9171316027641296,0.5085784196853638,0.6931719183921814,0.5364583134651184
bc3f89c9-9017-4006-90f2-55628f6f86f9,2023-12-07_00:38,0.6931326389312744,0.530637264251709,0.692479133605957,0.5442708134651184
bc3f89c9-9017-4006-90f2-55628f6f86f9,2023-12-07_00:38,0.6926369071006775,0.5257353186607361,0.6923856735229492,0.53125
bc3f89c9-9017-4006-90f2-55628f6f86f9,2023-12-07_00:38,0.6925329566001892,0.5257353186607361,0.691802978515625,0.5416666865348816
bc3f89c9-9017-4006-90f2-55628f6f86f9,2023-12-07_00:38,0.6923125982284546,0.5263480544090271,0.6917726993560791,0.5390625
bc3f89c9-9017-4006-90f2-55628f6f86f9,2023-12-07_00:38,0.6921862363815308,0.5263480544090271,0.6912394165992737,0.5442708134651184
bc3f89c9-9017-4006-90f2-55628f6f86f9,2023-12-07_00:38,0.6919699907302856,0.5263480544090271,0.6907575726509094,0.546875
bc3f89c9-9017-4006-90f2-55628f6f86f9,2023-12-07_00:38,0.6930880546569824,0.53125,0.6899887919425964,0.5572916865348816
bc3f89c9-9017-4006-90f2-55628f6f86f9,2023-12-07_00:38,0.6962878108024597,0.5245097875595093,0.6902931332588196,0.5494791865348816
bc3f89c9-9017-4006-90f2-55628f6f86f9,2023-12-07_00:38,0.6921181082725525,0.5251225233078003,0.6905432343482971,0.5442708134651184
8476701f-e7e2-42bf-898e-c3efc8b683af,2023-12-07_00:46,1.2049356698989868,0.5085784196853638,0.6928184628486633,0.5416666865348816
8476701f-e7e2-42bf-898e-c3efc8b683af,2023-12-07_00:46,0.6930232048034668,0.5196078419685364,0.6924490928649902,0.5572916865348816
8476701f-e7e2-42bf-898e-c3efc8b683af,2023-12-07_00:46,0.6925500631332397,0.5238970518112183,0.6928563714027405,0.5494791865348816
8476701f-e7e2-42bf-898e-c3efc8b683af,2023-12-07_00:46,0.6920292973518372,0.5238970518112183,0.692238986492157,0.5364583134651184
8476701f-e7e2-42bf-898e-c3efc8b683af,2023-12-07_00:46,0.6935166120529175,0.5238970518112183,0.691511332988739,0.5598958134651184
8476701f-e7e2-42bf-898e-c3efc8b683af,2023-12-07_00:46,0.6924561262130737,0.5238970518112183,0.6912903785705566,0.5546875
8476701f-e7e2-42bf-898e-c3efc8b683af,2023-12-07_00:46,0.6923127174377441,0.5238970518112183,0.6916444301605225,0.5442708134651184
8476701f-e7e2-42bf-898e-c3efc8b683af,2023-12-07_00:46,0.6921687126159668,0.5238970518112183,0.6906922459602356,0.5572916865348816
8476701f-e7e2-42bf-898e-c3efc8b683af,2023-12-07_00:46,0.6923619508743286,0.5238970518112183,0.6916726231575012,0.546875
8476701f-e7e2-42bf-898e-c3efc8b683af,2023-12-07_00:46,0.6921600699424744,0.5220588445663452,0.6916437149047852,0.546875
0eec0cf2-ac60-4b08-b04e-9e95bfdfbcd2,2023-12-07_01:09,1.0609345436096191,0.49632352590560913,0.6930150985717773,0.5338541865348816
0eec0cf2-ac60-4b08-b04e-9e95bfdfbcd2,2023-12-07_01:09,0.6929312944412231,0.5287989974021912,0.6928862929344177,0.5286458134651184
0eec0cf2-ac60-4b08-b04e-9e95bfdfbcd2,2023-12-07_01:09,0.6928830146789551,0.5263480544090271,0.6922375559806824,0.5364583134651184
0eec0cf2-ac60-4b08-b04e-9e95bfdfbcd2,2023-12-07_01:09,0.6926384568214417,0.5287989974021912,0.692441999912262,0.53125
0eec0cf2-ac60-4b08-b04e-9e95bfdfbcd2,2023-12-07_01:09,0.6923698782920837,0.5287989974021912,0.692078173160553,0.5338541865348816
0eec0cf2-ac60-4b08-b04e-9e95bfdfbcd2,2023-12-07_01:09,0.6921794414520264,0.5287989974021912,0.6918761730194092,0.5338541865348816
0eec0cf2-ac60-4b08-b04e-9e95bfdfbcd2,2023-12-07_01:09,0.6920393109321594,0.5287989974021912,0.6909610629081726,0.546875
0eec0cf2-ac60-4b08-b04e-9e95bfdfbcd2,2023-12-07_01:09,0.6919420957565308,0.5287989974021912,0.6912099719047546,0.5390625
0eec0cf2-ac60-4b08-b04e-9e95bfdfbcd2,2023-12-07_01:09,0.6917999386787415,0.5287989974021912,0.6907579898834229,0.5442708134651184
0eec0cf2-ac60-4b08-b04e-9e95bfdfbcd2,2023-12-07_01:09,0.6917516589164734,0.5287989974021912,0.692572832107544,0.5182291865348816
7c7e5c83-6692-4abf-84e0-b97749b45153,2023-12-07_01:24,1.6186655759811401,0.4904336631298065,0.6930699348449707,0.5546875
7c7e5c83-6692-4abf-84e0-b97749b45153,2023-12-07_01:24,0.6930966973304749,0.5237500071525574,0.6928653120994568,0.5494791865348816
7c7e5c83-6692-4abf-84e0-b97749b45153,2023-12-07_01:24,0.6929975748062134,0.5229591727256775,0.6927170157432556,0.5520833134651184
7c7e5c83-6692-4abf-84e0-b97749b45153,2023-12-07_01:24,0.6929064989089966,0.5248724222183228,0.6926319003105164,0.5416666865348816
7c7e5c83-6692-4abf-84e0-b97749b45153,2023-12-07_01:24,0.6928548216819763,0.5216836929321289,0.6921530365943909,0.5625
7c7e5c83-6692-4abf-84e0-b97749b45153,2023-12-07_01:24,0.69263756275177,0.5286989808082581,0.6918897032737732,0.5572916865348816
7c7e5c83-6692-4abf-84e0-b97749b45153,2023-12-07_01:24,0.6925969123840332,0.5255101919174194,0.6919415593147278,0.5442708134651184
7c7e5c83-6692-4abf-84e0-b97749b45153,2023-12-07_01:24,0.6925089955329895,0.5255101919174194,0.6912569999694824,0.5546875
7c7e5c83-6692-4abf-84e0-b97749b45153,2023-12-07_01:24,0.6925944685935974,0.5248724222183228,0.6914363503456116,0.5494791865348816
7c7e5c83-6692-4abf-84e0-b97749b45153,2023-12-07_01:24,0.6922454237937927,0.5280612111091614,0.6912863850593567,0.5494791865348816
8da58238-423e-4ce2-9398-bb92aa723cfa,2023-12-07_01:30,1.2965223789215088,0.48341837525367737,0.6926641464233398,0.4557291567325592
8da58238-423e-4ce2-9398-bb92aa723cfa,2023-12-07_01:30,0.6931483745574951,0.5025510191917419,0.6928873062133789,0.546875
8da58238-423e-4ce2-9398-bb92aa723cfa,2023-12-07_01:30,0.6925492286682129,0.5325255393981934,0.6919715404510498,0.546875
8da58238-423e-4ce2-9398-bb92aa723cfa,2023-12-07_01:30,0.6925984621047974,0.5299744606018066,0.6911070346832275,0.5416666865348816
8da58238-423e-4ce2-9398-bb92aa723cfa,2023-12-07_01:30,0.6920082569122314,0.5286989808082581,0.6934123039245605,0.546875
8da58238-423e-4ce2-9398-bb92aa723cfa,2023-12-07_01:30,0.692871630191803,0.5293750166893005,0.6923782229423523,0.546875
8da58238-423e-4ce2-9398-bb92aa723cfa,2023-12-07_01:30,0.6923972368240356,0.5261479616165161,0.6917566657066345,0.5416666865348816
8da58238-423e-4ce2-9398-bb92aa723cfa,2023-12-07_01:30,0.6918452382087708,0.53125,0.691600501537323,0.5364583134651184
8da58238-423e-4ce2-9398-bb92aa723cfa,2023-12-07_01:30,0.6924717426300049,0.5274234414100647,0.6915165781974792,0.5442708134651184
8da58238-423e-4ce2-9398-bb92aa723cfa,2023-12-07_01:30,0.6923491954803467,0.5299744606018066,0.6918296813964844,0.5494791865348816
434d0a7c-555a-495b-ab05-4fd766c7d034,2023-12-07_01:33,1.146468997001648,0.49872449040412903,0.6903020739555359,0.546875
434d0a7c-555a-495b-ab05-4fd766c7d034,2023-12-07_01:33,0.6993527412414551,0.49234694242477417,0.6897456049919128,0.5442708134651184
434d0a7c-555a-495b-ab05-4fd766c7d034,2023-12-07_01:33,0.692313551902771,0.5184949040412903,0.7039360404014587,0.4583333432674408
434d0a7c-555a-495b-ab05-4fd766c7d034,2023-12-07_01:33,0.6946809887886047,0.49234694242477417,0.6930109858512878,0.5338541865348816
434d0a7c-555a-495b-ab05-4fd766c7d034,2023-12-07_01:33,0.6930733323097229,0.5223214030265808,0.6926661133766174,0.5520833134651184
434d0a7c-555a-495b-ab05-4fd766c7d034,2023-12-07_01:33,0.6928845643997192,0.5242347121238708,0.6926854252815247,0.5338541865348816
434d0a7c-555a-495b-ab05-4fd766c7d034,2023-12-07_01:33,0.6927949786186218,0.5248724222183228,0.6920693516731262,0.5546875
434d0a7c-555a-495b-ab05-4fd766c7d034,2023-12-07_01:33,0.6926295161247253,0.5261479616165161,0.6922351717948914,0.5416666865348816
434d0a7c-555a-495b-ab05-4fd766c7d034,2023-12-07_01:33,0.6926154494285583,0.5235969424247742,0.6919754147529602,0.5442708134651184
434d0a7c-555a-495b-ab05-4fd766c7d034,2023-12-07_01:33,0.6925135850906372,0.5248724222183228,0.6919429302215576,0.5390625
094c923e-974e-4eed-9ba8-0b40f8320fe4,2023-12-07_01:50,1.4014188051223755,0.4950980246067047,0.6923941969871521,0.5364583134651184
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.8168073296546936,0.4950980246067047,0.7245399951934814,0.5390625
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.7176223397254944,0.500612735748291,0.6934092044830322,0.5364583134651184
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6919426918029785,0.5471813678741455,0.6910009384155273,0.5390625
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6936463117599487,0.5238970518112183,0.6917802691459656,0.53125
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6931236982345581,0.5067402124404907,0.6893112063407898,0.546875
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6926422715187073,0.5263480544090271,0.692073404788971,0.5546875
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6927084922790527,0.5263480544090271,0.6900364756584167,0.5572916865348816
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6919749975204468,0.5263480544090271,0.6891000270843506,0.5520833134651184
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6918119788169861,0.5263480544090271,0.6894198060035706,0.5416666865348816
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6912389397621155,0.5263480544090271,0.6924788951873779,0.5416666865348816
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6926437616348267,0.5263480544090271,0.6918702125549316,0.5494791865348816
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6924654841423035,0.5263480544090271,0.6923091411590576,0.5260416865348816
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6922833323478699,0.5263480544090271,0.6912512183189392,0.546875
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6921683549880981,0.5263480544090271,0.6915695667266846,0.5364583134651184
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6920837759971619,0.5263480544090271,0.6912407279014587,0.5390625
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6919916868209839,0.5263480544090271,0.6912969946861267,0.5364583134651184
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6919606328010559,0.5263480544090271,0.6910282969474792,0.5390625
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6919121742248535,0.5263480544090271,0.6913289427757263,0.5338541865348816
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6918660998344421,0.5263480544090271,0.6908435225486755,0.5390625
ad121696-d36c-4718-bfff-a441be1795b3,2023-12-07_01:54,0.6918545961380005,0.5263480544090271,0.6912026405334473,0.5338541865348816
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.8712310194969177,0.501838207244873,0.7023757100105286,0.4505208432674408
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.7033734917640686,0.4779411852359772,0.6968567371368408,0.4583333432674408
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6986759305000305,0.4950980246067047,0.6922089457511902,0.5338541865348816
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6935333013534546,0.469362735748291,0.693356990814209,0.4505208432674408
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.693352222442627,0.4736519753932953,0.6931752562522888,0.4557291567325592
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931870579719543,0.5238970518112183,0.6928391456604004,0.5390625
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931815147399902,0.5263480544090271,0.692963182926178,0.5442708134651184
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931595802307129,0.5263480544090271,0.692912757396698,0.5520833134651184
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931704878807068,0.5263480544090271,0.6929659247398376,0.546875
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931747794151306,0.5263480544090271,0.6929226517677307,0.5442708134651184
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931787133216858,0.5263480544090271,0.693047821521759,0.5442708134651184
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931665539741516,0.5263480544090271,0.6929963231086731,0.5494791865348816
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6932202577590942,0.5263480544090271,0.6929013729095459,0.546875
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931738257408142,0.5263480544090271,0.6931004524230957,0.5442708134651184
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6932199001312256,0.5263480544090271,0.6929226517677307,0.546875
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931667923927307,0.5263480544090271,0.6930941939353943,0.5416666865348816
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931750178337097,0.501838207244873,0.6930570006370544,0.5338541865348816
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6932077407836914,0.47610294818878174,0.6932494044303894,0.4479166567325592
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931577920913696,0.4699755012989044,0.6931459307670593,0.5416666865348816
0a1a4a08-b8e2-41f2-aae3-e6e857f6e731,2023-12-07_01:59,0.6931694149971008,0.5067402124404907,0.6930459141731262,0.546875
9e9459b9-6f1b-4e4c-a355-d07a22f6147c,2023-12-07_19:12,0.7708779573440552,0.4375,0.7874656915664673,0.34375
9e9459b9-6f1b-4e4c-a355-d07a22f6147c,2023-12-07_19:12,0.676109790802002,0.59375,0.701192319393158,0.53125
9e9459b9-6f1b-4e4c-a355-d07a22f6147c,2023-12-07_19:12,0.710412323474884,0.5,0.6663250923156738,0.59375
9e9459b9-6f1b-4e4c-a355-d07a22f6147c,2023-12-07_19:12,0.7027220726013184,0.53125,0.7230920791625977,0.4375
9e9459b9-6f1b-4e4c-a355-d07a22f6147c,2023-12-07_19:12,0.7508312463760376,0.40625,0.7266378402709961,0.40625
9e9459b9-6f1b-4e4c-a355-d07a22f6147c,2023-12-07_19:12,0.6725730895996094,0.59375,0.7074106335639954,0.4375
9e9459b9-6f1b-4e4c-a355-d07a22f6147c,2023-12-07_19:12,0.7028676271438599,0.5625,0.6767809987068176,0.53125
9e9459b9-6f1b-4e4c-a355-d07a22f6147c,2023-12-07_19:12,0.7664955854415894,0.46875,0.6728307008743286,0.53125
9e9459b9-6f1b-4e4c-a355-d07a22f6147c,2023-12-07_19:12,0.7732422351837158,0.53125,0.7624529600143433,0.40625
9e9459b9-6f1b-4e4c-a355-d07a22f6147c,2023-12-07_19:12,0.6700157523155212,0.59375,0.6633471250534058,0.59375
48ef1878-290a-4bdb-9477-50bd4efa2bfa,2023-12-07_19:12,1.0558905601501465,0.49142158031463623,0.6931421756744385,0.484375
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,2.551168918609619,0.5214460492134094,0.6941384673118591,0.4453125
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6961910128593445,0.5140931606292725,0.70528644323349,0.4869791567325592
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6951075792312622,0.5177696347236633,0.6965587735176086,0.4791666567325592
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.691394031047821,0.5361519455909729,0.7028794288635254,0.5
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6911466717720032,0.5404411554336548,0.6934956908226013,0.484375
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6918022036552429,0.5404411554336548,0.6948997974395752,0.484375
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6912465691566467,0.5404411554336548,0.694050133228302,0.4921875
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.69098961353302,0.5404411554336548,0.6991561055183411,0.4765625
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6907724142074585,0.5404411554336548,0.6971665024757385,0.4869791567325592
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6906114220619202,0.5367646813392639,0.6948227286338806,0.484375
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6908630132675171,0.5404411554336548,0.6944813132286072,0.4817708432674408
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6906635165214539,0.5404411554336548,0.6974865794181824,0.4869791567325592
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6893962621688843,0.5379902124404907,0.6967566013336182,0.4817708432674408
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6905995607376099,0.5404411554336548,0.6967433094978333,0.4791666567325592
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.690529465675354,0.5404411554336548,0.6955039501190186,0.4947916567325592
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6902467608451843,0.5404411554336548,0.6966928839683533,0.4921875
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6904359459877014,0.5404411554336548,0.697058379650116,0.484375
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.690171480178833,0.5404411554336548,0.6973751187324524,0.484375
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6900858283042908,0.5404411554336548,0.6967139840126038,0.4947916567325592
89363731-743c-4907-ac89-97b365d85ecc,2023-12-07_19:16,0.6899793148040771,0.5404411554336548,0.6986070275306702,0.4791666567325592
e3e1c916-3f47-4b07-98ee-4482ff562eee,2023-12-07_19:49,0.6829791069030762,0.5625,0.7229273319244385,0.46875
e3e1c916-3f47-4b07-98ee-4482ff562eee,2023-12-07_19:49,0.707480251789093,0.53125,0.7310906648635864,0.4375
e3e1c916-3f47-4b07-98ee-4482ff562eee,2023-12-07_19:49,0.6966046094894409,0.46875,0.7104306221008301,0.5
e3e1c916-3f47-4b07-98ee-4482ff562eee,2023-12-07_19:49,0.6729891896247864,0.59375,0.746917724609375,0.4375
e3e1c916-3f47-4b07-98ee-4482ff562eee,2023-12-07_19:49,0.6956257820129395,0.5625,0.7561970949172974,0.5
e3e1c916-3f47-4b07-98ee-4482ff562eee,2023-12-07_19:49,0.7242679595947266,0.40625,0.7150470018386841,0.53125
